picture,xmax,ymax,xmin,ymin
090092_UNKNOWN.png,244,625,288,691,
090093_S29.png,206,616,237,700,
090094_E34.png,208,714,277,758,
090095_N35.png,210,759,277,775,
090096_M17.png,253,777,271,840,
090097_S29.png,222,776,243,837,
090098_G17.png,204,854,281,936,
090099_D52.png,201,934,286,971,
090100_I9.png,203,955,288,990,
090101_M17.png,229,986,264,1075,
090102_E34.png,200,1079,290,1145,
090103_N35.png,203,1146,287,1164,
090104_E34.png,215,1181,272,1218,
090105_N35.png,215,1222,273,1240,
090106_M17.png,249,1236,269,1299,
090107_S29.png,225,1238,246,1303,
090108_O4.png,241,1319,287,1372,
090109_W24.png,206,1325,241,1369,
090110_UNKNOWN.png,211,1372,283,1407,
090111_UNKNOWN.png,213,1410,280,1439,
090112_UNKNOWN.png,211,1435,286,1474,
090113_I9.png,203,1470,290,1504,
090114_M17.png,259,1496,288,1579,
090115_S29.png,216,1500,245,1591,
090116_F13.png,293,14,374,74,
090117_Q3.png,318,71,356,114,
090118_G4.png,292,119,372,206,
090119_I9.png,291,198,380,232,
090120_M17.png,321,233,355,308,
090121_X1.png,312,310,354,346,
090122_U15.png,297,336,383,378,
090123_G17.png,300,384,373,461,
090124_G43.png,303,458,367,539,
090125_G36.png,296,541,383,609,
090126_D21.png,304,611,379,634,
090127_I10.png,298,635,380,721,
090128_M17.png,325,677,365,758,
090129_D4.png,298,757,374,788,
090130_E34.png,302,803,370,837,
090131_N35.png,306,840,370,857,
090132_M17.png,343,856,367,926,
090133_S29.png,315,859,340,924,
090134_M17.png,329,945,358,1037,
090135_I10.png,302,1025,382,1108,
090136_D46.png,310,1081,386,1106,
090137_X1.png,325,1110,366,1133,
090138_I9.png,300,1132,386,1170,
090139_N35.png,303,1172,387,1193,
090140_E34.png,313,1204,374,1243,
090141_N35.png,314,1245,373,1261,
090142_M17.png,349,1256,368,1319,
090143_S29.png,321,1260,343,1322,
090144_P8.png,365,1346,387,1431,
090145_I10.png,300,1352,370,1441,
090146_N37.png,310,1430,384,1454,
090147_N35.png,307,1455,387,1475,
090148_V7.png,326,1475,362,1556,
090149_E34.png,397,34,456,67,
090150_N35.png,400,67,456,83,
090151_M17.png,436,84,456,140,
090152_S29.png,408,86,429,141,
090153_UNKNOWN.png,386,160,457,252,
090154_U15.png,391,254,474,295,
090155_X1.png,410,290,455,320,
090156_O50.png,429,346,470,397,
090157_S29.png,395,325,427,414,
090158_D58.png,432,412,475,480,
090159_D58.png,390,414,432,480,
090160_E34.png,399,496,465,532,
090161_N35.png,401,536,465,555,
090162_M17.png,441,555,460,621,
090163_S29.png,409,557,433,627,
090164_G17.png,400,642,467,723,
090165_V4.png,399,720,468,787,
090166_X1.png,420,783,467,809,
090167_N31.png,396,808,475,849,
090168_X1.png,407,852,463,884,
090169_N35.png,391,885,476,908,
090170_O50.png,438,922,477,964,
090171_S29.png,399,906,428,982,
090172_D58.png,434,977,483,1052,
090173_D58.png,397,983,439,1052,
090174_U15.png,394,1057,482,1099,
090175_X1.png,409,1103,458,1131,
090176_E34.png,409,1146,468,1183,
090177_N35.png,409,1182,468,1201,
090178_M17.png,446,1196,465,1260,
090179_S29.png,417,1198,439,1260,
090180_Q3.png,422,1277,460,1322,
090181_G43.png,402,1324,478,1411,
090182_G5.png,397,1410,479,1499,
090183_M18.png,431,1496,468,1576,
090184_N35.png,400,1576,480,1595,
090185_G17.png,486,24,558,103,
090186_G17.png,482,101,559,187,
090187_M16.png,495,185,555,276,
090188_G35.png,484,273,565,355,
090189_UNKNOWN.png,501,355,543,400,
090190_I9.png,485,385,569,422,
090191_M17.png,538,424,566,505,
090192_W25.png,488,424,540,505,
090193_N35.png,487,509,569,528,
090194_N35.png,488,529,569,547,
090195_UNKNOWN.png,488,545,565,577,
090196_W24.png,508,572,551,611,
090197_G43.png,500,613,563,696,
090198_N35.png,485,698,572,718,
090199_E34.png,500,733,559,772,
090200_N35.png,500,773,561,790,
090201_M17.png,538,786,561,848,
090202_S29.png,515,789,538,848,
090203_M17.png,546,868,569,952,
090204_W25.png,493,868,548,953,
090205_N35.png,488,957,570,982,
090206_X1.png,511,977,562,1000,
090207_N35.png,489,1003,574,1028,
090208_V30.png,496,1034,574,1074,
090209_E34.png,501,1092,564,1135,
090210_N35.png,505,1136,563,1151,
090211_M17.png,541,1150,559,1223,
090212_S29.png,511,1153,532,1223,
090213_O34.png,495,1252,572,1278,
090214_M17.png,544,1282,572,1387,
090215_M17.png,498,1289,534,1391,
090216_G17.png,502,1406,567,1487,
090217_UNKNOWN.png,492,1485,575,1542,
090218_N35.png,495,1541,581,1560,
090219_X1.png,518,1560,564,1587,
090220_S29.png,630,18,656,84,
090221_G35.png,576,18,634,95,
090222_UNKNOWN.png,582,95,660,121,
090223_N5.png,587,119,648,162,
090224_E34.png,585,177,648,213,
090225_N35.png,589,215,649,231,
090226_M17.png,623,229,644,291,
090227_S29.png,598,231,617,289,
090228_N35.png,582,306,655,324,
090229_M23.png,633,329,664,404,
090230_UNKNOWN.png,577,328,641,410,
090231_M17.png,609,418,639,494,
090232_D21.png,584,493,663,520,
090233_O50.png,601,518,646,552,
090234_G43.png,580,555,663,643,
090235_V13.png,582,644,663,675,
090236_G43.png,596,677,655,762,
090237_M17.png,640,766,670,843,
090238_D21.png,582,767,644,791,
090239_O50.png,592,802,635,836,
090240_M23.png,625,841,669,927,
090241_G43.png,583,843,633,922,
090242_M17.png,615,929,642,1007,
090243_D21.png,583,1010,654,1040,
090244_O1.png,590,1043,660,1098,
090245_D21.png,586,1105,661,1131,
090246_V30.png,587,1135,664,1172,
090247_I9.png,586,1166,671,1200,
090248_D35.png,586,1199,672,1233,
090249_O50.png,612,1232,654,1264,
090250_G17.png,593,1263,668,1354,
090251_I9.png,594,1351,674,1381,
090252_R4.png,588,1382,673,1421,
090253_X1.png,613,1424,657,1446,
090254_X8.png,610,1446,661,1512,
090255_M17.png,647,1512,673,1599,
090256_M42.png,588,1520,644,1599,
090257_D2.png,682,24,744,89,
090258_F34.png,686,89,749,149,
090259_O50.png,710,152,758,198,
090260_X1.png,676,164,716,201,
090261_M3.png,675,195,762,220,
090262_G35.png,674,222,757,307,
090263_N37.png,681,307,752,328,
090264_M17.png,702,327,735,407,
090265_O34.png,670,408,759,427,
090266_V31.png,675,428,757,461,
090267_N35.png,679,463,764,485,
090268_O1.png,681,485,760,529,
090269_D21.png,680,527,751,553,
090270_D21.png,684,552,750,578,
090271_G43.png,685,576,753,653,
090272_V31.png,678,655,760,688,
090273_M17.png,747,685,768,760,
090274_G17.png,685,688,749,765,
090275_I9.png,677,764,765,797,
090276_O4.png,696,793,739,838,
090277_G35.png,683,841,755,917,
090278_V31.png,679,918,766,950,
090279_G17.png,681,954,765,1039,
090280_S29.png,750,1042,771,1126,
090281_G17.png,687,1042,757,1133,
090282_V31.png,682,1132,765,1163,
090283_X1.png,735,1166,773,1192,
090284_X1.png,683,1170,730,1192,
090285_P98.png,679,1194,773,1269,
090286_V24.png,754,1275,773,1362,
090287_G43.png,684,1272,755,1366,
090288_E34.png,704,1376,761,1415,
090289_N35.png,704,1415,758,1428,
090290_M17.png,734,1428,752,1471,
090291_S29.png,711,1429,730,1472,
090292_D21.png,703,1480,759,1498,
090293_V31.png,691,1497,761,1522,
090294_V24.png,757,1516,775,1598,
090295_G43.png,694,1523,757,1599,
090296_G17.png,779,12,857,91,
090297_D2.png,786,93,845,144,
090298_D2.png,782,150,850,202,
090299_P8.png,842,214,863,300,
090300_G43.png,777,214,841,295,
090301_D46.png,774,303,862,330,
090302_G43.png,776,333,861,412,
090303_UNKNOWN.png,778,419,864,499,
090304_G43.png,778,498,859,580,
090305_X1.png,798,577,847,604,
090306_G43.png,793,605,854,686,
090307_X1.png,788,687,845,720,
090308_S42.png,840,713,866,791,
090309_G17.png,777,721,844,799,
090310_D21.png,786,796,846,822,
090311_V28.png,838,821,867,904,
090312_N35.png,777,826,839,849,
090313_D36.png,779,862,842,899,
090314_N29.png,801,901,845,939,
090315_UNKNOWN.png,831,948,863,1016,
090316_S29.png,788,946,817,1028,
090317_N35.png,784,1026,837,1045,
090318_U33.png,831,1051,854,1135,
090319_S29.png,784,1055,818,1139,
090320_N35.png,784,1144,862,1161,
090321_N35.png,780,1170,847,1192,
090322_D36.png,780,1202,847,1239,
090323_S29.png,809,1246,840,1333,
090324_V31.png,783,1338,863,1374,
090325_S29.png,811,1377,842,1457,
090326_N35.png,785,1459,871,1479,
090327_M17.png,855,1477,874,1554,
090328_G17.png,781,1482,857,1557,
090329_D35.png,780,1563,865,1594,
090330_I10.png,875,10,958,95,
090331_D46.png,889,63,963,94,
090332_N35.png,872,92,959,116,
090333_V31.png,874,115,956,145,
090334_D21.png,878,147,964,173,
090335_N35.png,878,173,967,197,
090336_V31.png,872,195,963,231,
090337_Q3.png,934,256,969,300,
090338_G43.png,878,227,945,313,
090339_N35.png,876,321,966,336,
090340_G35.png,873,335,962,409,
090341_W11.png,915,412,969,459,
090342_UNKNOWN.png,883,418,907,478,
090343_G36.png,880,484,967,549,
090344_D21.png,880,549,965,573,
090345_O1.png,880,575,963,626,
090346_D21.png,878,627,967,653,
090347_G17.png,885,657,965,742,
090348_G17.png,882,745,970,810,
090349_D21.png,884,820,966,842,
090350_X1.png,899,845,945,869,
090351_D35.png,880,871,972,911,
090352_N37.png,889,913,966,940,
090353_Q3.png,910,943,943,992,
090354_D4.png,883,997,968,1025,
090355_E34.png,898,1044,966,1084,
090356_N35.png,898,1088,964,1109,
090357_M17.png,938,1101,959,1171,
090358_S29.png,907,1108,926,1172,
090359_D46.png,886,1191,971,1215,
090360_V31.png,892,1216,970,1245,
090361_M23.png,939,1248,977,1331,
090362_G43.png,892,1249,950,1328,
090363_G17.png,895,1332,970,1415,
090364_V31.png,891,1416,972,1446,
090365_V31.png,891,1449,971,1478,
090366_G43.png,895,1479,966,1562,
090367_UNKNOWN.png,891,1563,975,1599,
090368_N35.png,978,4,1064,19,
090369_I9.png,979,19,1068,51,
090370_D36.png,981,51,1068,77,
090371_N35.png,977,79,1068,93,
090372_V31.png,980,97,1056,123,
090373_N37.png,988,127,1067,144,
090374_G35.png,983,149,1062,222,
090375_Q3.png,1024,217,1061,262,
090376_X1.png,976,231,1021,260,
090377_UNKNOWN.png,977,264,1071,317,
090378_O50.png,1023,337,1067,391,
090379_S29.png,980,323,1016,411,
090380_D21.png,984,410,1067,435,
090381_UNKNOWN.png,984,434,1066,491,
090382_N35.png,978,493,1072,511,
090383_V31.png,983,509,1072,546,
090384_M17.png,1041,542,1084,630,
090385_W11.png,988,546,1032,576,
090386_Q3.png,988,580,1032,622,
090387_UNKNOWN.png,987,626,1072,681,
090388_M17.png,1041,684,1074,780,
090389_S29.png,993,683,1020,767,
090390_I10.png,981,756,1076,835,
090391_UNKNOWN.png,1001,802,1066,830,
090392_N35.png,985,832,1077,848,
090393_V31.png,980,846,1080,883,
090394_N37.png,989,887,1078,914,
090395_N35.png,988,920,1083,933,
090396_M17.png,1047,932,1082,1026,
090397_X1.png,986,936,1038,965,
090398_M41.png,989,962,1044,1001,
090399_M41.png,994,996,1040,1020,
090400_M41.png,1006,1019,1048,1046,
090401_D4.png,992,1044,1079,1071,
090402_N35.png,989,1074,1075,1089,
090403_V31.png,987,1093,1073,1121,
090404_E34.png,1003,1134,1067,1171,
090405_N35.png,1002,1177,1066,1192,
090406_M17.png,1038,1193,1060,1250,
090407_S29.png,1017,1194,1040,1253,
090408_O4.png,1042,1267,1079,1315,
090409_N35.png,987,1268,1043,1287,
090410_N35.png,983,1298,1044,1315,
090411_O4.png,1047,1323,1081,1370,
090412_N35.png,986,1324,1044,1344,
090413_N35.png,986,1357,1048,1378,
090414_D4.png,993,1377,1079,1400,
090415_I9.png,987,1400,1083,1427,
090416_N35.png,991,1428,1082,1446,
090417_V31.png,989,1447,1077,1477,
090418_M17.png,1055,1473,1081,1555,
090419_G1.png,987,1481,1060,1556,
